SKU;STOCK;TIMESTAMP
01001254002;159;2014-03-19 12:34:29
01001254003;96;2014-03-19 12:34:29
01001254004;75;2014-03-19 12:34:29
01001254005;43;2014-03-19 12:34:29
01001254800;30;2014-03-19 12:34:29
01001254801;22;2014-03-19 12:34:29
01001254802;45;2014-03-19 12:34:29
01001254803;46;2014-03-19 12:34:29
01001254804;48;2014-03-19 12:34:29
01001255500;10;2014-03-19 12:34:29
01001255501;29;2014-03-19 12:34:29
01001255502;13;2014-03-19 12:34:29
01001255503;28;2014-03-19 12:34:29
01001255504;18;2014-03-19 12:34:29
01001262000;17;2014-03-19 12:34:29
01001262001;55;2014-03-19 12:34:29
01001262002;107;2014-03-19 12:34:29
01001262003;63;2014-03-19 12:34:29
01001262004;34;2014-03-19 12:34:29
01001262005;31;2014-03-19 12:34:29
01001273200;57;2014-03-19 12:34:29
01001273201;52;2014-03-19 12:34:29
01001273202;120;2014-03-19 12:34:29
01001273203;128;2014-03-19 12:34:29
01001273204;81;2014-03-19 12:34:29
01001273300;42;2014-03-19 12:34:29
01001273301;58;2014-03-19 12:34:29
01001273302;91;2014-03-19 12:34:29
01001273303;63;2014-03-19 12:34:29
01001273304;21;2014-03-19 12:34:29
01001274000;7;2014-03-19 12:34:29
01001274001;52;2014-03-19 12:34:29
01001274002;22;2014-03-19 12:34:29
01001274003;20;2014-03-19 12:34:29
01001274004;55;2014-03-19 12:34:29
01001274300;46;2014-03-19 12:34:29
01001274301;37;2014-03-19 12:34:29
01001274302;8;2014-03-19 12:34:29
01001274303;46;2014-03-19 12:34:29
01001274304;7;2014-03-19 12:34:29
01001274400;10;2014-03-19 12:34:29
01001274401;13;2014-03-19 12:34:29
01001274402;9;2014-03-19 12:34:29
01001274403;34;2014-03-19 12:34:29
01001274404;16;2014-03-19 12:34:29
01001274800;45;2014-03-19 12:34:29
01001274801;14;2014-03-19 12:34:29
01001274802;26;2014-03-19 12:34:29
01001274803;41;2014-03-19 12:34:29
01001274804;51;2014-03-19 12:34:29
01001300100;11;2014-03-19 12:34:29
01001300101;17;2014-03-19 12:34:29
01001300102;30;2014-03-19 12:34:29
01001300103;31;2014-03-19 12:34:29
01001300104;9;2014-03-19 12:34:29
01001300105;16;2014-03-19 12:34:29
01001300200;16;2014-03-19 12:34:29
01001300201;11;2014-03-19 12:34:29
01001300202;20;2014-03-19 12:34:29
01001300203;23;2014-03-19 12:34:29
01001300204;29;2014-03-19 12:34:29
01001300205;27;2014-03-19 12:34:29
01001300300;3;2014-03-19 12:34:29
01001300301;22;2014-03-19 12:34:29
01001300302;28;2014-03-19 12:34:29
01001300303;4;2014-03-19 12:34:29
01001300304;2;2014-03-19 12:34:29
01001300305;6;2014-03-19 12:34:29
01001337100;5;2014-03-19 12:34:29
01001337101;23;2014-03-19 12:34:29
01001337102;13;2014-03-19 12:34:29
01001337103;26;2014-03-19 12:34:29
01001337104;2;2014-03-19 12:34:29
01001337105;4;2014-03-19 12:34:29
01001345000;4;2014-03-19 12:34:29
01001345001;6;2014-03-19 12:34:29
01001345002;23;2014-03-19 12:34:29
01001345003;4;2014-03-19 12:34:29
01001345004;3;2014-03-19 12:34:29
01001362000;1;2014-03-19 12:34:29
01001362001;41;2014-03-19 12:34:29
01001362002;6;2014-03-19 12:34:29
01001362003;14;2014-03-19 12:34:29
01001362004;16;2014-03-19 12:34:29
01001400100;15;2014-03-19 12:34:29
01001400101;37;2014-03-19 12:34:29
01001400102;36;2014-03-19 12:34:29
01001400103;15;2014-03-19 12:34:29
01001400104;25;2014-03-19 12:34:29
01001400200;14;2014-03-19 12:34:29
01001400201;79;2014-03-19 12:34:29
01001400202;114;2014-03-19 12:34:29
01001400203;85;2014-03-19 12:34:29
01001400204;47;2014-03-19 12:34:29
01001437100;0;2014-03-19 12:34:29
01001437101;6;2014-03-19 12:34:29
01001437102;20;2014-03-19 12:34:29
01001437103;19;2014-03-19 12:34:29
01001437104;24;2014-03-19 12:34:29
01001470500;4;2014-03-19 12:34:29
01001470501;42;2014-03-19 12:34:29
01001470502;6;2014-03-19 12:34:29
01001470503;47;2014-03-19 12:34:29
01001470504;20;2014-03-19 12:34:29
01002090301;63;2014-03-19 12:34:29
01002090302;6;2014-03-19 12:34:29
01002090303;125;2014-03-19 12:34:29
01002090304;145;2014-03-19 12:34:29
01002090305;85;2014-03-19 12:34:29
01002090801;47;2014-03-19 12:34:29
01002090802;87;2014-03-19 12:34:29
01002090803;99;2014-03-19 12:34:29
01002090804;17;2014-03-19 12:34:29
01002090805;23;2014-03-19 12:34:29
01003075000;16;2014-03-19 12:34:29
01003075001;23;2014-03-19 12:34:29
01003075002;21;2014-03-19 12:34:29
01003075003;17;2014-03-19 12:34:29
01003075004;22;2014-03-19 12:34:29
01003075100;7;2014-03-19 12:34:29
01003075101;24;2014-03-19 12:34:29
01003075102;19;2014-03-19 12:34:29
01003075103;24;2014-03-19 12:34:29
01003075104;17;2014-03-19 12:34:29
01003075200;4;2014-03-19 12:34:29
01003075201;11;2014-03-19 12:34:29
01003075202;18;2014-03-19 12:34:29
01003075203;19;2014-03-19 12:34:29
01003075204;25;2014-03-19 12:34:29
01003075300;4;2014-03-19 12:34:29
01003075301;22;2014-03-19 12:34:29
01003075302;34;2014-03-19 12:34:29
01003075303;22;2014-03-19 12:34:29
01003075304;27;2014-03-19 12:34:29
01003075400;13;2014-03-19 12:34:29
01003075401;63;2014-03-19 12:34:29
01003075402;19;2014-03-19 12:34:29
01003075403;39;2014-03-19 12:34:29
01003075404;4;2014-03-19 12:34:29
01003275000;2;2014-03-19 12:34:29
01003275001;28;2014-03-19 12:34:29
01003275002;25;2014-03-19 12:34:29
01003275003;12;2014-03-19 12:34:29
01003275004;23;2014-03-19 12:34:29
01003275100;4;2014-03-19 12:34:29
01003275101;29;2014-03-19 12:34:29
01003275102;24;2014-03-19 12:34:29
01003275103;19;2014-03-19 12:34:29
01003275104;5;2014-03-19 12:34:29
01003275400;3;2014-03-19 12:34:29
01003275401;26;2014-03-19 12:34:29
01003275402;11;2014-03-19 12:34:29
01003275403;7;2014-03-19 12:34:29
01003275404;10;2014-03-19 12:34:29
01003375000;18;2014-03-19 12:34:29
01003375001;15;2014-03-19 12:34:29
01003375002;20;2014-03-19 12:34:29
01003375003;11;2014-03-19 12:34:29
01003375004;7;2014-03-19 12:34:29
01003375100;18;2014-03-19 12:34:29
01003375101;8;2014-03-19 12:34:29
01003375102;24;2014-03-19 12:34:29
01003375103;3;2014-03-19 12:34:29
01003375104;9;2014-03-19 12:34:29
01003375400;5;2014-03-19 12:34:29
01003375401;16;2014-03-19 12:34:29
01003375402;26;2014-03-19 12:34:29
01003375403;26;2014-03-19 12:34:29
01003375404;4;2014-03-19 12:34:29
01003475000;3;2014-03-19 12:34:29
01003475001;46;2014-03-19 12:34:29
01003475002;1;2014-03-19 12:34:29
01003475003;20;2014-03-19 12:34:29
01003475004;5;2014-03-19 12:34:29
01003475100;0;2014-03-19 12:34:29
01003475101;0;2014-03-19 12:34:29
01003475102;0;2014-03-19 12:34:29
01003475103;12;2014-03-19 12:34:29
01003475104;11;2014-03-19 12:34:29
01003475400;0;2014-03-19 12:34:29
01003475401;0;2014-03-19 12:34:29
01003475402;11;2014-03-19 12:34:29
01003475403;45;2014-03-19 12:34:29
01003475404;29;2014-03-19 12:34:29
01003575001;19;2014-03-19 12:34:29
01003575002;18;2014-03-19 12:34:29
01003575003;23;2014-03-19 12:34:29
01003575004;11;2014-03-19 12:34:29
01003575005;26;2014-03-19 12:34:29
01003575101;18;2014-03-19 12:34:29
01003575102;21;2014-03-19 12:34:29
01003575103;25;2014-03-19 12:34:29
01003575104;17;2014-03-19 12:34:29
01003575105;10;2014-03-19 12:34:29
01003575201;2;2014-03-19 12:34:29
01003575202;5;2014-03-19 12:34:29
01003575203;5;2014-03-19 12:34:29
01003575204;12;2014-03-19 12:34:29
01003575205;18;2014-03-19 12:34:29
01003575301;12;2014-03-19 12:34:29
01003575302;19;2014-03-19 12:34:29
01003575303;20;2014-03-19 12:34:29
01003575304;34;2014-03-19 12:34:29
01003575305;17;2014-03-19 12:34:29
01003575401;27;2014-03-19 12:34:29
01003575402;9;2014-03-19 12:34:29
01003575403;17;2014-03-19 12:34:29
01003575404;24;2014-03-19 12:34:29
01003575405;25;2014-03-19 12:34:29
01003775001;5;2014-03-19 12:34:29
01003775002;7;2014-03-19 12:34:29
01003775003;4;2014-03-19 12:34:29
01003775004;4;2014-03-19 12:34:29
01003775005;7;2014-03-19 12:34:29
01003775101;20;2014-03-19 12:34:29
01003775102;53;2014-03-19 12:34:29
01003775103;39;2014-03-19 12:34:29
01003775104;26;2014-03-19 12:34:29
01003775105;10;2014-03-19 12:34:29
01003775401;18;2014-03-19 12:34:29
01003775402;29;2014-03-19 12:34:29
01003775403;13;2014-03-19 12:34:29
01003775404;28;2014-03-19 12:34:29
01003775405;7;2014-03-19 12:34:29
01003875001;18;2014-03-19 12:34:29
01003875002;3;2014-03-19 12:34:29
01003875003;5;2014-03-19 12:34:29
01003875004;7;2014-03-19 12:34:29
01003875005;23;2014-03-19 12:34:29
01003875101;20;2014-03-19 12:34:29
01003875102;6;2014-03-19 12:34:29
01003875103;3;2014-03-19 12:34:29
01003875104;13;2014-03-19 12:34:29
01003875105;19;2014-03-19 12:34:29
01003875401;5;2014-03-19 12:34:29
01003875402;5;2014-03-19 12:34:29
01003875403;25;2014-03-19 12:34:29
01003875404;5;2014-03-19 12:34:29
01003875405;15;2014-03-19 12:34:29
01004000100;361;2014-03-19 12:34:29
01004000101;1252;2014-03-19 12:34:29
01004000102;1462;2014-03-19 12:34:29
01004000103;1194;2014-03-19 12:34:29
01004000104;512;2014-03-19 12:34:29
01004000105;323;2014-03-19 12:34:29
01004000200;102;2014-03-19 12:34:29
01004000201;546;2014-03-19 12:34:29
01004000202;880;2014-03-19 12:34:29
01004000203;585;2014-03-19 12:34:29
01004000204;257;2014-03-19 12:34:29
01004000205;159;2014-03-19 12:34:29
01004000300;48;2014-03-19 12:34:29
01004000301;44;2014-03-19 12:34:29
01004000302;48;2014-03-19 12:34:29
01004000303;56;2014-03-19 12:34:29
01004000304;62;2014-03-19 12:34:29
01004000305;10;2014-03-19 12:34:29
01004000400;76;2014-03-19 12:34:29
01004000401;137;2014-03-19 12:34:29
01004000402;237;2014-03-19 12:34:29
01004000403;258;2014-03-19 12:34:29
01004000404;53;2014-03-19 12:34:29
01004000405;81;2014-03-19 12:34:29
01004014500;22;2014-03-19 12:34:29
01004014501;63;2014-03-19 12:34:29
01004014502;58;2014-03-19 12:34:29
01004014503;20;2014-03-19 12:34:29
01004014504;23;2014-03-19 12:34:29
01004014505;20;2014-03-19 12:34:29
01004023500;37;2014-03-19 12:34:29
01004023501;83;2014-03-19 12:34:29
01004023502;107;2014-03-19 12:34:29
01004023503;90;2014-03-19 12:34:29
01004023504;47;2014-03-19 12:34:29
01004023505;60;2014-03-19 12:34:29
01004031000;24;2014-03-19 12:34:29
01004031001;25;2014-03-19 12:34:29
01004031002;19;2014-03-19 12:34:29
01004031003;14;2014-03-19 12:34:29
01004031004;45;2014-03-19 12:34:29
01004031005;22;2014-03-19 12:34:29
01004031100;70;2014-03-19 12:34:29
01004031101;75;2014-03-19 12:34:29
01004031102;150;2014-03-19 12:34:29
01004031103;88;2014-03-19 12:34:29
01004031104;55;2014-03-19 12:34:29
01004031105;16;2014-03-19 12:34:29
01004035000;23;2014-03-19 12:34:29
01004035001;58;2014-03-19 12:34:29
01004035002;85;2014-03-19 12:34:29
01004035003;82;2014-03-19 12:34:29
01004035004;32;2014-03-19 12:34:29
01004035005;13;2014-03-19 12:34:29
01004044100;26;2014-03-19 12:34:29
01004044101;113;2014-03-19 12:34:29
01004044102;82;2014-03-19 12:34:29
01004044103;29;2014-03-19 12:34:29
01004044104;33;2014-03-19 12:34:29
01004044105;28;2014-03-19 12:34:29
01004044200;27;2014-03-19 12:34:29
01004044201;53;2014-03-19 12:34:29
01004044202;57;2014-03-19 12:34:29
01004044203;79;2014-03-19 12:34:29
01004044204;153;2014-03-19 12:34:29
01004044205;17;2014-03-19 12:34:29
01004044500;25;2014-03-19 12:34:29
01004044501;36;2014-03-19 12:34:29
01004044502;50;2014-03-19 12:34:29
01004044503;19;2014-03-19 12:34:29
01004044504;45;2014-03-19 12:34:29
01004044505;39;2014-03-19 12:34:29
01004045000;33;2014-03-19 12:34:29
01004045001;46;2014-03-19 12:34:29
01004045002;37;2014-03-19 12:34:29
01004045003;5;2014-03-19 12:34:29
01004045004;0;2014-03-19 12:34:29
01004045005;39;2014-03-19 12:34:29
01004052000;6;2014-03-19 12:34:29
01004052001;72;2014-03-19 12:34:29
01004052002;82;2014-03-19 12:34:29
01004052003;66;2014-03-19 12:34:29
01004052004;32;2014-03-19 12:34:29
01004052005;22;2014-03-19 12:34:29
01004062000;20;2014-03-19 12:34:29
01004062001;27;2014-03-19 12:34:29
01004062002;65;2014-03-19 12:34:29
01004062003;117;2014-03-19 12:34:29
01004062004;32;2014-03-19 12:34:29
01004062005;22;2014-03-19 12:34:29
010040k0600;25;2014-03-19 12:34:29
010040k0601;24;2014-03-19 12:34:29
010040k0602;23;2014-03-19 12:34:29
010040k0603;24;2014-03-19 12:34:29
010040k0604;24;2014-03-19 12:34:29
010040k0605;25;2014-03-19 12:34:29
010040k0700;25;2014-03-19 12:34:29
010040k0701;25;2014-03-19 12:34:29
010040k0702;23;2014-03-19 12:34:29
010040k0703;24;2014-03-19 12:34:29
010040k0704;24;2014-03-19 12:34:29
010040k0705;24;2014-03-19 12:34:29
010040k0800;25;2014-03-19 12:34:29
010040k0801;24;2014-03-19 12:34:29
010040k0802;23;2014-03-19 12:34:29
010040k0803;23;2014-03-19 12:34:29
010040k0804;24;2014-03-19 12:34:29
010040k0805;25;2014-03-19 12:34:29
01004100100;26;2014-03-19 12:34:29
01004100101;25;2014-03-19 12:34:29
01004100102;17;2014-03-19 12:34:29
01004100103;27;2014-03-19 12:34:29
01004100104;0;2014-03-19 12:34:29
01004100200;39;2014-03-19 12:34:29
01004100201;60;2014-03-19 12:34:29
01004100202;65;2014-03-19 12:34:29
01004100203;65;2014-03-19 12:34:29
01004100204;34;2014-03-19 12:34:29
01004100400;1;2014-03-19 12:34:29
01004100401;23;2014-03-19 12:34:29
01004100402;13;2014-03-19 12:34:29
01004100403;38;2014-03-19 12:34:29
01004100404;0;2014-03-19 12:34:29
01004131000;5;2014-03-19 12:34:29
01004131001;51;2014-03-19 12:34:29
01004131002;29;2014-03-19 12:34:29
01004131003;36;2014-03-19 12:34:29
01004131004;22;2014-03-19 12:34:29
01004145000;3;2014-03-19 12:34:29
01004145001;47;2014-03-19 12:34:29
01004145002;20;2014-03-19 12:34:29
01004145003;27;2014-03-19 12:34:29
01004145004;25;2014-03-19 12:34:29
01004152000;21;2014-03-19 12:34:29
01004152001;20;2014-03-19 12:34:29
01004152002;46;2014-03-19 12:34:29
01004152003;39;2014-03-19 12:34:29
01004152004;28;2014-03-19 12:34:29
01005000101;21;2014-03-19 12:34:29
01005000102;20;2014-03-19 12:34:29
01005000103;41;2014-03-19 12:34:29
01005000104;21;2014-03-19 12:34:29
01005000105;27;2014-03-19 12:34:29
01005000201;38;2014-03-19 12:34:29
01005000202;25;2014-03-19 12:34:29
01005000203;42;2014-03-19 12:34:29
01005000204;86;2014-03-19 12:34:29
01005000205;27;2014-03-19 12:34:29
01005000401;5;2014-03-19 12:34:29
01005000402;4;2014-03-19 12:34:29
01005000403;1;2014-03-19 12:34:29
01005000404;0;2014-03-19 12:34:29
01005000405;4;2014-03-19 12:34:29
01005044101;3;2014-03-19 12:34:29
01005044102;11;2014-03-19 12:34:29
01005044103;14;2014-03-19 12:34:29
01005044104;25;2014-03-19 12:34:29
01005044105;3;2014-03-19 12:34:29
01005045001;20;2014-03-19 12:34:29
01005045002;21;2014-03-19 12:34:29
01005045003;28;2014-03-19 12:34:29
01005045004;6;2014-03-19 12:34:29
01005045005;16;2014-03-19 12:34:29
01005052001;24;2014-03-19 12:34:29
01005052002;18;2014-03-19 12:34:29
01005052003;12;2014-03-19 12:34:29
01005052004;16;2014-03-19 12:34:29
01005052005;4;2014-03-19 12:34:29
01006000101;6;2014-03-19 12:34:29
01006000102;28;2014-03-19 12:34:29
01006000103;36;2014-03-19 12:34:29
01006000104;45;2014-03-19 12:34:29
01006000105;37;2014-03-19 12:34:29
01006000201;26;2014-03-19 12:34:29
01006000202;8;2014-03-19 12:34:29
01006000203;45;2014-03-19 12:34:29
01006000204;28;2014-03-19 12:34:29
01006000205;32;2014-03-19 12:34:29
01006000401;4;2014-03-19 12:34:29
01006000402;27;2014-03-19 12:34:29
01006000403;13;2014-03-19 12:34:29
01006000404;22;2014-03-19 12:34:29
01006000405;5;2014-03-19 12:34:29
01006014501;17;2014-03-19 12:34:29
01006014502;29;2014-03-19 12:34:29
01006014503;27;2014-03-19 12:34:29
01006014504;22;2014-03-19 12:34:29
01006014505;7;2014-03-19 12:34:29
01006045001;17;2014-03-19 12:34:29
01006045002;11;2014-03-19 12:34:29
01006045003;30;2014-03-19 12:34:29
01006045004;36;2014-03-19 12:34:29
01006045005;4;2014-03-19 12:34:29
01006052001;4;2014-03-19 12:34:29
01006052002;11;2014-03-19 12:34:29
01006052003;20;2014-03-19 12:34:29
01006052004;32;2014-03-19 12:34:29
01006052005;11;2014-03-19 12:34:29
01006100101;5;2014-03-19 12:34:29
01006100102;11;2014-03-19 12:34:29
01006100103;25;2014-03-19 12:34:29
01006100104;28;2014-03-19 12:34:29
01006100105;2;2014-03-19 12:34:29
01006100201;5;2014-03-19 12:34:29
01006100202;10;2014-03-19 12:34:29
01006100203;11;2014-03-19 12:34:29
01006100204;6;2014-03-19 12:34:29
01006100205;17;2014-03-19 12:34:29
01006100301;4;2014-03-19 12:34:29
01006100302;6;2014-03-19 12:34:29
01006100303;5;2014-03-19 12:34:29
01006100304;6;2014-03-19 12:34:29
01006100305;4;2014-03-19 12:34:29
01006100401;14;2014-03-19 12:34:29
01006100402;5;2014-03-19 12:34:29
01006100403;28;2014-03-19 12:34:29
01006100404;6;2014-03-19 12:34:29
01006100405;5;2014-03-19 12:34:29
01006114501;5;2014-03-19 12:34:29
01006114502;7;2014-03-19 12:34:29
01006114503;6;2014-03-19 12:34:29
01006114504;6;2014-03-19 12:34:29
01006114505;5;2014-03-19 12:34:29
01006145001;11;2014-03-19 12:34:29
01006145002;28;2014-03-19 12:34:29
01006145003;12;2014-03-19 12:34:29
01006145004;34;2014-03-19 12:34:29
01006145005;4;2014-03-19 12:34:29
01010000100;53;2014-03-19 12:34:29
01010000101;157;2014-03-19 12:34:29
01010000102;233;2014-03-19 12:34:29
01010000103;159;2014-03-19 12:34:29
01010000104;100;2014-03-19 12:34:29
01010000200;20;2014-03-19 12:34:29
01010000201;47;2014-03-19 12:34:29
01010000202;50;2014-03-19 12:34:29
01010000203;53;2014-03-19 12:34:29
01010000204;20;2014-03-19 12:34:29
01010041000;9;2014-03-19 12:34:29
01010041001;6;2014-03-19 12:34:29
01010041002;0;2014-03-19 12:34:29
01010041003;4;2014-03-19 12:34:29
01010041004;3;2014-03-19 12:34:29
01010200100;38;2014-03-19 12:34:29
01010200101;29;2014-03-19 12:34:29
01010200102;86;2014-03-19 12:34:29
01010200103;23;2014-03-19 12:34:29
01010200104;41;2014-03-19 12:34:29
01010200200;61;2014-03-19 12:34:29
01010200201;93;2014-03-19 12:34:29
01010200202;98;2014-03-19 12:34:29
01010200203;80;2014-03-19 12:34:29
01010200204;62;2014-03-19 12:34:29
01010200300;15;2014-03-19 12:34:29
01010200301;33;2014-03-19 12:34:29
01010200302;14;2014-03-19 12:34:29
01010200303;40;2014-03-19 12:34:29
01010200304;8;2014-03-19 12:34:29
01010200400;28;2014-03-19 12:34:29
01010200401;31;2014-03-19 12:34:29
01010200402;17;2014-03-19 12:34:29
01010200403;26;2014-03-19 12:34:29
01010212000;3;2014-03-19 12:34:29
01010212001;5;2014-03-19 12:34:29
01010212002;8;2014-03-19 12:34:29
01010212003;6;2014-03-19 12:34:29
01010230000;28;2014-03-19 12:34:29
01010230001;55;2014-03-19 12:34:29
01010230002;52;2014-03-19 12:34:29
01010230003;12;2014-03-19 12:34:29
01010232000;30;2014-03-19 12:34:29
01010232001;43;2014-03-19 12:34:29
01010232002;37;2014-03-19 12:34:29
01010232003;36;2014-03-19 12:34:29
01010241000;24;2014-03-19 12:34:29
01010241001;9;2014-03-19 12:34:29
01010241002;33;2014-03-19 12:34:29
01010241003;41;2014-03-19 12:34:29
01010267000;8;2014-03-19 12:34:29
01010267001;13;2014-03-19 12:34:29
01010267002;20;2014-03-19 12:34:29
01010267003;23;2014-03-19 12:34:29
01011000100;10;2014-03-19 12:34:29
01011000101;28;2014-03-19 12:34:29
01011000102;50;2014-03-19 12:34:29
01011000103;59;2014-03-19 12:34:29
01011000104;19;2014-03-19 12:34:29
01011000200;24;2014-03-19 12:34:29
01011000201;57;2014-03-19 12:34:29
01011000202;165;2014-03-19 12:34:29
01011000203;56;2014-03-19 12:34:29
01011000204;25;2014-03-19 12:34:29
01011000300;6;2014-03-19 12:34:29
01011000301;4;2014-03-19 12:34:29
01011000302;4;2014-03-19 12:34:29
01011000303;3;2014-03-19 12:34:29
01011000304;2;2014-03-19 12:34:29
01011031100;18;2014-03-19 12:34:29
01011031101;21;2014-03-19 12:34:29
01011031102;33;2014-03-19 12:34:29
01011031103;40;2014-03-19 12:34:29
01011031104;12;2014-03-19 12:34:29
01011049000;14;2014-03-19 12:34:29
01011049001;6;2014-03-19 12:34:29
01011049002;26;2014-03-19 12:34:29
01011049003;2;2014-03-19 12:34:29
01011049004;2;2014-03-19 12:34:29
01011054900;3;2014-03-19 12:34:29
01011054901;10;2014-03-19 12:34:29
01011054902;19;2014-03-19 12:34:29
01011054903;2;2014-03-19 12:34:29
01011054904;7;2014-03-19 12:34:29
01011062000;3;2014-03-19 12:34:29
01011062001;24;2014-03-19 12:34:29
01011062002;20;2014-03-19 12:34:29
